Call Time,Caller ID,Destination,Status,Ringing,Talking,Cost,Reason,Sentiment,Summary,Transcription
2025-08-01T10:34:34,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:19,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:34,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:18,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:35,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:17,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:35,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:16,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:36,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:16,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:37,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:15,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:37,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:14,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:38,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:13,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:39,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:12,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:39,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:12,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:40,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:11,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:40,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:10,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:41,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:09,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:42,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:08,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:42,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:07,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:43,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:06,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:44,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:06,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:44,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:05,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:45,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:04,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:45,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:03,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:46,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:02,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:47,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:02,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:47,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:01,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:34:48,ATENCION CLIENTE STO224 (22410),99810,unanswered,00:00:00,00:00:00,0.00,Route not found,,,
2025-08-01T10:34:24,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (25210),answered,00:00:00,00:00:03,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:34:03,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO252 (25210),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25210)",,,
2025-08-01T10:34:22,ATENCION CLIENTE STO332 (33210),32030,unanswered,00:00:00,00:00:00,0.00,Terminated by 32030,,,
2025-08-01T10:33:59,ATENCION CLIENTE STO224 (22410),9810,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:33:50,ATENCION CLIENTE STO332 (33210),VMail (32130),answered,00:00:00,00:00:07,0.00,Terminated by ATENCION CLIENTE STO332 (33210),,,
2025-08-01T10:33:29,ATENCION CLIENTE STO332 (33210),ELECTRO SAO321 (32130),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (32130)",,,
2025-08-01T10:33:49,ATENCION CLIENTE STO224 (22410),ATENCION CLIENTE STO254 (25410),unanswered,00:00:01,00:00:00,0.00,Terminated by ATENCION CLIENTE STO224 (22410),,,
2025-08-01T10:33:05,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),answered,00:00:05,00:00:33,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T10:32:50,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (25110),answered,00:00:00,00:00:03,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:32:29,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE SAO251 (25110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25110)",,,
2025-08-01T10:32:10,DROGUERIA STO314 (31420),DROGUERIA STO311 (31120),answered,00:00:04,00:00:17,0.00,Terminated by DROGUERIA STO314 (31420),,,
2025-08-01T10:32:23,DROGUERIA STO568 (56820),VMail (13920),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO568 (56820),,,
2025-08-01T10:32:23,DROGUERIA STO568 (56820),DROGUERIA STO139 (13920),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (13920)",,,
2025-08-01T10:31:54,DROGUERIA STO568 (56820),VMail (13920),answered,00:00:00,00:00:24,0.00,Terminated by DROGUERIA STO568 (56820),,,
2025-08-01T10:31:54,DROGUERIA STO568 (56820),DROGUERIA STO139 (13920),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (13920)",,,
2025-08-01T10:25:25,CENTRAL SEGURIDAD SAO 031 (03160),980345,answered,00:00:01,00:06:48,6.81,Terminated by CENTRAL SEGURIDAD SAO 031 (03160),,,
2025-08-01T10:29:37,SANDY OSORIO OSIA (90062),NELSON ARTURO UTRIA GUERRERO (90053),answered,00:00:05,00:02:32,0.00,Terminated by SANDY OSORIO OSIA (90062),,,
2025-08-01T10:27:49,ALEXANDER ANTONIO JIMENEZ MOVILLA (98348),ADELMA SANTOYA SANTIAGO (90055),answered,00:00:13,00:04:00,0.00,Terminated by ADELMA SANTOYA SANTIAGO (90055),,,
2025-08-01T10:31:27,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),VMail (06120),answered,00:00:00,00:00:13,0.00,Terminated by RAFAEL ANTONIO OLIVAREZ MERCADO (90026),,,
2025-08-01T10:31:06,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),DROGUERIA STO061 (06120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06120)",,,
2025-08-01T10:31:14,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (22210),answered,00:00:00,00:00:03,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:30:53,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO222 (22210),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (22210)",,,
2025-08-01T10:30:59,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),VMail (06110),answered,00:00:00,00:00:04,0.00,Terminated by RAFAEL ANTONIO OLIVAREZ MERCADO (90026),,,
2025-08-01T10:30:55,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),ATENCION CLIENTE STO061 (06110),unanswered,00:00:04,00:00:00,0.00,"Busy, forwarded to VMail (06110)",,,
2025-08-01T10:30:48,DANIELA PACHECO GERALDINO (98881),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:01,00:00:00,0.00,Terminated by DANIELA PACHECO GERALDINO (98881),,,
2025-08-01T10:30:49,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),22211,unanswered,00:00:00,00:00:00,0.00,Terminated by 22211,,,
2025-08-01T10:28:14,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:02:12,2.20,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T10:30:46,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),06140,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:29:19,NOHRA MORA (96025),LUZ YANETH MARIN CUARTAS (96017),answered,00:00:04,00:01:20,0.00,Terminated by NOHRA MORA (96025),,,
2025-08-01T10:30:38,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),VMail (06120),answered,00:00:00,00:00:04,0.00,Terminated by RAFAEL ANTONIO OLIVAREZ MERCADO (90026),,,
2025-08-01T10:30:17,RAFAEL ANTONIO OLIVAREZ MERCADO (90026),DROGUERIA STO061 (06120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06120)",,,
2025-08-01T10:30:34,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (22210),answered,00:00:00,00:00:04,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:30:13,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO222 (22210),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (22210)",,,
2025-08-01T10:28:24,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),answered,00:00:06,00:01:20,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T10:29:08,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE SAO203 (20310),answered,00:00:04,00:00:24,0.00,Terminated by ATENCION CLIENTE SAO203 (20310),,,
2025-08-01T10:29:33,SANDY OSORIO OSIA (90062),98,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:28:50,DROGUERIA STO016 (01620),VMail (01720),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO016 (01620),,,
2025-08-01T10:28:29,DROGUERIA STO016 (01620),DROGUERIA STO017 (01720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (01720)",,,
2025-08-01T10:28:37,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (10810),answered,00:00:00,00:00:03,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:28:16,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO108 (10810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10810)",,,
2025-08-01T10:28:09,NOHRA MORA (96025),95024,answered,00:00:21,00:00:04,0.06,Terminated by NOHRA MORA (96025),,,
2025-08-01T10:28:14,DROGUERIA STO016 (01620),VMail (01720),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO016 (01620),,,
2025-08-01T10:27:53,DROGUERIA STO016 (01620),DROGUERIA STO017 (01720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (01720)",,,
2025-08-01T10:27:49,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:04,0.06,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T10:28:13,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),11081,unanswered,00:00:00,00:00:00,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:28:09,ATENCION CLIENTE STO262 (26210),VMail (25130),answered,00:00:00,00:00:03,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T10:28:09,ATENCION CLIENTE STO262 (26210),ELECTRO SAO251 (25130),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (25130)",,,
2025-08-01T10:27:36,NOHRA MORA (96025),95024,answered,00:00:21,00:00:06,0.11,Terminated by NOHRA MORA (96025),,,
2025-08-01T10:27:57,ATENCION CLIENTE STO262 (26210),VMail (25130),answered,00:00:00,00:00:07,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T10:27:57,ATENCION CLIENTE STO262 (26210),ELECTRO SAO251 (25130),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (25130)",,,
2025-08-01T10:27:20,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:07,0.11,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T10:25:25,ATENCION CLIENTE STO262 (26210),ATENCION CLIENTE SAO251 (25110),answered,00:00:03,00:02:14,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T10:27:37,DROGUERIA STO016 (01620),VMail (01720),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO016 (01620),,,
2025-08-01T10:27:16,DROGUERIA STO016 (01620),DROGUERIA STO017 (01720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (01720)",,,
2025-08-01T10:26:47,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:11,0.18,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T10:26:47,ATENCION CLIENTE STO113 (11310),98120,answered,00:00:08,00:00:19,0.31,Terminated by ATENCION CLIENTE STO113 (11310),,,
2025-08-01T10:25:18,DROGUERIA STO314 (31420),DROGUERIA STO311 (31120),answered,00:00:04,00:01:47,0.00,Terminated by DROGUERIA STO311 (31120),,,
2025-08-01T10:26:38,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO017 (01710),unanswered,00:00:14,00:00:00,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T10:26:16,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:10,0.16,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T10:23:16,DROGUERIA SAO302 (30220),70420,answered,00:00:05,00:02:05,2.08,Terminated by DROGUERIA SAO302 (30220),,,
2025-08-01T10:22:29,ATENCION CLIENTE STO332 (33210),ELECTRO SAO321 (32130),answered,00:00:07,00:02:46,0.00,Terminated by ELECTRO SAO321 (32130),,,
2025-08-01T10:24:41,ATENCION CLIENTE STO262 (26210),VMail (25110),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T10:24:20,ATENCION CLIENTE STO262 (26210),ATENCION CLIENTE SAO251 (25110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25110)",,,
2025-08-01T10:24:40,CENTRAL SEGURIDAD SAO 031 (03160),98194,unanswered,00:00:02,00:00:00,0.00,Terminated by CENTRAL SEGURIDAD SAO 031 (03160),,,
2025-08-01T10:24:19,DROGUERIA STO252 (25220),VMail (25920),answered,00:00:00,00:00:00,0.00,Terminated by DROGUERIA STO252 (25220),,,
2025-08-01T10:23:58,DROGUERIA STO252 (25220),DROGUERIA STO259 (25920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25920)",,,
2025-08-01T10:24:12,CENTRAL SEGURIDAD SAO 031 (03160),345,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:24:05,DROGUERIA SDO760 (76020),VMail (25130),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO760 (76020),,,
2025-08-01T10:24:05,DROGUERIA SDO760 (76020),ELECTRO SAO251 (25130),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (25130)",,,
2025-08-01T10:23:56,DROGUERIA SDO760 (76020),VMail (25130),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA SDO760 (76020),,,
2025-08-01T10:23:56,DROGUERIA SDO760 (76020),ELECTRO SAO251 (25130),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (25130)",,,
2025-08-01T10:22:11,DROGUERIA STO118 (11820),DROGUERIA STO115 (11520),answered,00:00:15,00:01:09,0.00,Terminated by DROGUERIA STO115 (11520),,,
2025-08-01T10:23:10,DROGUERIA STO036 (03620),98825,answered,00:00:21,00:00:04,0.06,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T10:23:31,DROGUERIA STO311 (31120),VMail (99989),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO311 (31120),,,
2025-08-01T10:22:51,DROGUERIA SAO302 (30220),70420,answered,00:00:14,00:00:08,0.14,Terminated by DROGUERIA SAO302 (30220),,,
2025-08-01T10:22:37,DROGUERIA STO036 (03620),98825,answered,00:00:21,00:00:10,0.17,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T10:22:11,DROGUERIA STO036 (03620),98825,answered,00:00:22,00:00:04,0.06,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T10:22:05,DROGUERIA SAO302 (30220),70420,answered,00:00:22,00:00:07,0.11,Terminated by DROGUERIA SAO302 (30220),,,
2025-08-01T10:22:06,ATENCION CLIENTE SAO203 (20310),1980101,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:21:32,DROGUERIA SAO302 (30220),70420,answered,00:00:22,00:00:03,0.05,Terminated by DROGUERIA SAO302 (30220),,,
2025-08-01T10:21:49,ATENCION CLIENTE SAO203 (20310),1900101,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:21:39,ATENCION CLIENTE SAO203 (20310),1900101,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:21:32,ATENCION CLIENTE SAO203 (20310),1900110,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:21:16,ATENCION CLIENTE SAO203 (20310),1900101,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:20:49,DROGUERIA STO252 (25220),VMail (25920),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO252 (25220),,,
2025-08-01T10:20:28,DROGUERIA STO252 (25220),DROGUERIA STO259 (25920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25920)",,,
2025-08-01T10:20:26,DROGUERIA STO314 (31420),VMail (31120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO314 (31420),,,
2025-08-01T10:20:05,DROGUERIA STO314 (31420),DROGUERIA STO311 (31120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (31120)",,,
2025-08-01T10:20:24,DROGUERIA STO252 (25220),2595,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:20:21,DROGUERIA STO252 (25220),1,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:19:09,ELECTRO SAO302 (30230),CENTRAL SEGURIDAD SAO 302 (30260),answered,00:00:05,00:00:12,0.00,Terminated by ELECTRO SAO302 (30230),,,
2025-08-01T10:19:10,DROGUERIA STO118 (11820),DROGUERIA STO107 (10720),unanswered,00:00:02,00:00:00,0.00,Terminated by DROGUERIA STO118 (11820),,,
2025-08-01T10:19:04,DROGUERIA STO118 (11820),1072,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:19:03,ELECTRO SAO302 (30230),3021,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:18:56,DROGUERIA STO118 (11820),11,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:18:19,DROGUERIA STO214 (21420),VMail (22220),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO214 (21420),,,
2025-08-01T10:18:19,DROGUERIA STO214 (21420),DROGUERIA STO222 (22220),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (22220)",,,
2025-08-01T10:17:56,CENTRAL SEGURIDAD SAO 312 (31260),RECIBO SAO312 (31240),unanswered,00:00:03,00:00:00,0.00,Terminated by CENTRAL SEGURIDAD SAO 312 (31260),,,
2025-08-01T10:17:20,DROGUERIA STO100 (10020),VMail (05120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO100 (10020),,,
2025-08-01T10:17:20,DROGUERIA STO100 (10020),DROGUERIA STO051 (05120),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (05120)",,,
2025-08-01T10:16:51,DROGUERIA STO100 (10020),DROGUERIA STO059 (05920),unanswered,00:00:20,00:00:00,0.00,Terminated by DROGUERIA STO100 (10020),,,
2025-08-01T10:15:38,DROGUERIA STO100 (10020),VMail (05920),answered,00:00:00,00:01:12,0.00,Terminated by DROGUERIA STO100 (10020),,,
2025-08-01T10:15:17,DROGUERIA STO100 (10020),DROGUERIA STO059 (05920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05920)",,,
2025-08-01T10:15:05,DROGUERIA STO570 (57020),DROGUERIA STO140 (14020),answered,00:00:14,00:01:07,0.00,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T10:16:00,MOISES ALBERTO TOMASES SILVERA (98359),ATENCION CLIENTE STO221 (22110),unanswered,00:00:20,00:00:00,0.00,Terminated by MOISES ALBERTO TOMASES SILVERA (98359),,,
2025-08-01T10:15:55,RECIBO SAO320 (32040),ATENCION CLIENTE SAO320 (32010),unanswered,00:00:09,00:00:00,0.00,Terminated by RECIBO SAO320 (32040),,,
2025-08-01T10:15:10,DROGUERIA STO100 (10020),VMail (05920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO100 (10020),,,
2025-08-01T10:14:48,DROGUERIA STO100 (10020),DROGUERIA STO059 (05920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05920)",,,
2025-08-01T10:15:09,DROGUERIA STO214 (21420),VMail (21620),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO214 (21420),,,
2025-08-01T10:14:48,DROGUERIA STO214 (21420),DROGUERIA STO216 (21620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21620)",,,
2025-08-01T10:14:32,DROGUERIA STO790 (79020),VMail (30620),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO790 (79020),,,
2025-08-01T10:14:11,DROGUERIA STO790 (79020),DROGUERIA STO306 (30620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (30620)",,,
2025-08-01T10:11:59,DROGUERIA STO752 (75220),DROGUERIA STO252 (25220),answered,00:00:16,00:01:41,0.00,Terminated by DROGUERIA STO252 (25220),,,
2025-08-01T10:11:10,LAURA ESTRADA GOMEZ (98341),HECTOR MANUEL  LORA BOLIVAR (90054),answered,00:00:08,00:02:36,0.00,Terminated by LAURA ESTRADA GOMEZ (98341),,,
2025-08-01T10:13:39,DROGUERIA STO008 (00820),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T10:12:30,DROGUERIA STO314 (31420),DROGUERIA SAO302 (30220),answered,00:00:11,00:00:47,0.00,Terminated by DROGUERIA STO314 (31420),,,
2025-08-01T10:12:31,DROGUERIA STO570 (57020),VMail (14020),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T10:12:10,DROGUERIA STO570 (57020),DROGUERIA STO140 (14020),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (14020)",,,
2025-08-01T10:03:16,SAMIR MANUEL VILLERA GONZALEZ (98232),ALEJANDRA VILLADIEGO (91310),answered,00:00:02,00:09:11,0.00,Terminated by SAMIR MANUEL VILLERA GONZALEZ (98232),,,
2025-08-01T10:11:52,DROGUERIA STO314 (31420),VMail (31120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO314 (31420),,,
2025-08-01T10:11:31,DROGUERIA STO314 (31420),DROGUERIA STO311 (31120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (31120)",,,
2025-08-01T10:08:50,PORTER�A BOMBON� (90010),CCTV BODEGA BOMBON� (90080),answered,00:00:11,00:02:32,0.00,Terminated by PORTER�A BOMBON� (90010),,,
2025-08-01T10:11:22,DROGUERIA STO214 (21420),VMail (22220),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO214 (21420),,,
2025-08-01T10:11:22,DROGUERIA STO214 (21420),DROGUERIA STO222 (22220),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (22220)",,,
2025-08-01T10:11:10,DROGUERIA STO082 (08220),VMail (03620),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO082 (08220),,,
2025-08-01T10:10:49,DROGUERIA STO082 (08220),DROGUERIA STO036 (03620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03620)",,,
2025-08-01T10:10:43,DROGUERIA STO076 (07620),54420,answered,00:00:21,00:00:05,0.08,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T10:11:04,DROGUERIA STO214 (21420),22320,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:10:54,DROGUERIA STO214 (21420),12,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:10:42,DROGUERIA STO214 (21420),VMail (21620),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO214 (21420),,,
2025-08-01T10:10:21,DROGUERIA STO214 (21420),DROGUERIA STO216 (21620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21620)",,,
2025-08-01T10:10:39,DROGUERIA STO082 (08220),VMail (03620),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO082 (08220),,,
2025-08-01T10:10:18,DROGUERIA STO082 (08220),DROGUERIA STO036 (03620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03620)",,,
